sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
-65.0,677.0,-72.0,512.0,,-1062.0,-132.0,-304.0,457.0,166.0
-24.0,1052.0,-145.0,318.0,,-1026.0,-177.0,-203.0,505.0,79.0
38.0,1208.0,-198.0,179.0,,-1183.0,-366.0,-380.0,926.0,9.0
79.0,1101.0,-235.0,0.0,,-1330.0,-47.0,-351.0,645.0,184.0
133.0,770.0,-246.0,-204.0,,-1221.0,625.0,-461.0,887.0,291.0
131.0,339.0,-214.0,-135.0,,-1111.0,446.0,-454.0,1126.0,206.0
146.0,-62.0,-197.0,115.0,,-1404.0,246.0,-526.0,255.0,212.0
143.0,-342.0,-193.0,126.0,,-1461.0,232.0,-617.0,-104.0,295.0
126.0,-535.0,-226.0,-35.0,,-1074.0,14.0,-524.0,570.0,265.0
130.0,-588.0,-242.0,-49.0,,-851.0,-189.0,-615.0,543.0,202.0
104.0,-657.0,-272.0,155.0,,-1132.0,-233.0,-644.0,-304.0,127.0
104.0,-695.0,-297.0,387.0,,-1256.0,-354.0,-940.0,-389.0,101.0
73.0,-523.0,-346.0,529.0,,-1054.0,-579.0,-1062.0,84.0,70.0
58.0,-263.0,-405.0,716.0,,-960.0,-554.0,-1036.0,388.0,-85.0
31.0,86.0,-440.0,692.0,,-880.0,-607.0,-933.0,306.0,-341.0
-13.0,488.0,-484.0,341.0,,-651.0,-608.0,-567.0,-347.0,-542.0
-34.0,844.0,-513.0,54.0,,-431.0,-570.0,-419.0,-544.0,-647.0
-63.0,1113.0,-466.0,63.0,,-696.0,-418.0,-158.0,12.0,-740.0
-78.0,1144.0,-433.0,-14.0,,-878.0,-296.0,-120.0,174.0,-535.0
-91.0,954.0,-401.0,-159.0,,-738.0,-362.0,-101.0,280.0,-462.0
-102.0,632.0,-345.0,-132.0,,-617.0,-138.0,-44.0,-246.0,-578.0
-133.0,195.0,-344.0,-273.0,,-640.0,-257.0,-192.0,-749.0,-378.0
-158.0,-124.0,-286.0,-178.0,,-574.0,-423.0,-186.0,-137.0,-144.0
-138.0,-335.0,-215.0,31.0,,-432.0,-324.0,-376.0,453.0,-117.0
-137.0,-426.0,-127.0,231.0,,-505.0,-158.0,-380.0,644.0,-166.0
-149.0,-378.0,-66.0,677.0,,-451.0,116.0,-315.0,-65.0,21.0
-140.0,-284.0,-18.0,668.0,,-467.0,176.0,-216.0,-444.0,65.0
-147.0,-91.0,12.0,381.0,,-90.0,400.0,-62.0,-84.0,20.0
-130.0,17.0,-30.0,160.0,,14.0,568.0,-214.0,504.0,193.0
-129.0,62.0,-32.0,-41.0,,-133.0,537.0,-194.0,687.0,252.0
-122.0,77.0,-94.0,-34.0,,-42.0,152.0,-400.0,-4.0,111.0
-63.0,-6.0,-146.0,176.0,,-205.0,-208.0,-578.0,-265.0,145.0
14.0,-192.0,-154.0,228.0,,-321.0,82.0,-670.0,-121.0,393.0
98.0,-400.0,-219.0,-55.0,,-829.0,52.0,-842.0,480.0,346.0
148.0,-501.0,-260.0,-258.0,,-962.0,-235.0,-785.0,565.0,232.0
236.0,-534.0,-255.0,-441.0,,-1069.0,-208.0,-909.0,-262.0,319.0
309.0,-431.0,-267.0,-371.0,,-1017.0,-182.0,-861.0,-327.0,416.0
373.0,-312.0,-267.0,-83.0,,-717.0,-547.0,-838.0,76.0,362.0
415.0,-162.0,-188.0,-84.0,,-666.0,-739.0,-862.0,216.0,351.0
455.0,-17.0,-123.0,10.0,,-502.0,-429.0,-872.0,81.0,350.0
517.0,-76.0,-95.0,10.0,,-572.0,-426.0,-1036.0,-135.0,406.0
520.0,-235.0,-21.0,-82.0,,-139.0,-431.0,-912.0,-195.0,437.0
553.0,-494.0,-7.0,41.0,,-212.0,-166.0,-861.0,-95.0,201.0
596.0,-677.0,-44.0,24.0,,-252.0,-325.0,-698.0,764.0,85.0
644.0,-662.0,-40.0,127.0,,158.0,-599.0,-624.0,1006.0,3.0
626.0,-591.0,-80.0,137.0,,233.0,-337.0,-663.0,11.0,-166.0
613.0,-431.0,-67.0,-29.0,,302.0,23.0,-539.0,-377.0,-221.0
635.0,-264.0,-26.0,89.0,,210.0,116.0,-676.0,-60.0,-175.0
644.0,-102.0,-24.0,86.0,,272.0,46.0,-694.0,618.0,-479.0
650.0,120.0,10.0,6.0,,291.0,123.0,-785.0,461.0,-606.0
606.0,315.0,40.0,-69.0,,423.0,356.0,-785.0,-176.0,-272.0
623.0,543.0,52.0,-179.0,,412.0,330.0,-763.0,-9.0,-342.0
646.0,720.0,94.0,-247.0,,686.0,191.0,-831.0,223.0,-568.0
663.0,820.0,132.0,-255.0,,587.0,70.0,-600.0,482.0,-589.0
637.0,816.0,137.0,-122.0,,146.0,-20.0,-519.0,582.0,-632.0
605.0,616.0,160.0,-67.0,,206.0,67.0,-223.0,183.0,-707.0
606.0,431.0,124.0,87.0,,198.0,201.0,48.0,-76.0,-469.0
580.0,215.0,73.0,244.0,,315.0,87.0,116.0,171.0,-361.0
545.0,-54.0,68.0,247.0,,4.0,-384.0,171.0,423.0,-612.0
516.0,-327.0,53.0,380.0,,-233.0,-738.0,-1.0,621.0,-481.0
521.0,-607.0,2.0,646.0,,-219.0,-643.0,-121.0,224.0,-97.0
500.0,-818.0,-34.0,755.0,,24.0,-562.0,-413.0,-129.0,-16.0
462.0,-990.0,-80.0,487.0,,-49.0,-648.0,-524.0,676.0,-113.0
421.0,-1053.0,-156.0,404.0,,-112.0,-552.0,-489.0,1160.0,-11.0
360.0,-1032.0,-178.0,413.0,,93.0,-500.0,-474.0,725.0,163.0
284.0,-844.0,-197.0,74.0,,-12.0,-950.0,-336.0,288.0,269.0
223.0,-477.0,-204.0,3.0,,225.0,-1081.0,-282.0,203.0,166.0
176.0,-122.0,-160.0,155.0,,30.0,-321.0,-70.0,68.0,-127.0
107.0,193.0,-121.0,92.0,,-114.0,146.0,-155.0,247.0,-175.0
49.0,385.0,-118.0,-100.0,,-91.0,21.0,-347.0,513.0,-40.0
73.0,430.0,-105.0,-49.0,,-37.0,-47.0,-461.0,6.0,-40.0
75.0,336.0,-110.0,-47.0,,60.0,62.0,-526.0,-583.0,-165.0
47.0,154.0,-94.0,-261.0,,181.0,184.0,-454.0,-348.0,-185.0
74.0,-69.0,-81.0,-43.0,,73.0,145.0,-644.0,336.0,-183.0
125.0,-332.0,-106.0,159.0,,-102.0,-45.0,-674.0,243.0,-85.0
183.0,-603.0,-68.0,270.0,,210.0,-178.0,-792.0,-609.0,-17.0
187.0,-829.0,-67.0,591.0,,338.0,-95.0,-798.0,-892.0,-339.0
182.0,-952.0,-91.0,712.0,,609.0,-43.0,-631.0,-259.0,-418.0
150.0,-913.0,-119.0,570.0,,543.0,-235.0,-607.0,24.0,-119.0
148.0,-658.0,-115.0,451.0,,702.0,-646.0,-376.0,-15.0,-113.0
136.0,-283.0,-116.0,449.0,,785.0,-614.0,-356.0,-466.0,-419.0
105.0,184.0,-106.0,336.0,,508.0,-205.0,-105.0,-1207.0,-500.0
93.0,624.0,-52.0,235.0,,304.0,-237.0,195.0,-758.0,-439.0
74.0,955.0,-66.0,187.0,,135.0,-319.0,354.0,13.0,-459.0
98.0,1208.0,-35.0,109.0,,327.0,-149.0,537.0,65.0,-381.0
84.0,1315.0,-11.0,-67.0,,410.0,79.0,314.0,-242.0,-454.0
76.0,1263.0,17.0,-283.0,,508.0,-88.0,227.0,-498.0,-733.0
49.0,1078.0,73.0,-256.0,,422.0,-517.0,5.0,-66.0,-756.0
50.0,886.0,102.0,-140.0,,709.0,-277.0,-218.0,780.0,-540.0
41.0,777.0,123.0,-137.0,,883.0,30.0,-284.0,721.0,-583.0
29.0,796.0,140.0,-307.0,,886.0,-148.0,-376.0,239.0,-669.0
24.0,762.0,117.0,-485.0,,705.0,-196.0,-203.0,380.0,-602.0
0.0,635.0,73.0,-385.0,,450.0,-84.0,-182.0,625.0,-439.0
19.0,544.0,89.0,-38.0,,656.0,-5.0,-1.0,744.0,-289.0
0.0,347.0,100.0,287.0,,613.0,-157.0,188.0,762.0,-180.0
11.0,142.0,117.0,486.0,,909.0,-324.0,291.0,441.0,-60.0
24.0,28.0,166.0,511.0,,1131.0,-171.0,404.0,-77.0,-119.0
82.0,-41.0,169.0,463.0,,1113.0,9.0,225.0,196.0,-12.0
115.0,26.0,153.0,473.0,,821.0,322.0,188.0,636.0,116.0
137.0,197.0,162.0,389.0,,698.0,387.0,59.0,54.0,2.0
223.0,345.0,136.0,435.0,,889.0,-50.0,-51.0,-535.0,-73.0
282.0,420.0,130.0,635.0,,622.0,-157.0,-101.0,-634.0,93.0
328.0,446.0,128.0,781.0,,609.0,175.0,-173.0,-258.0,225.0
349.0,473.0,65.0,746.0,,512.0,171.0,-105.0,2.0,122.0
421.0,447.0,-22.0,590.0,,544.0,-268.0,-121.0,-297.0,41.0
485.0,297.0,-99.0,636.0,,681.0,-377.0,-16.0,-602.0,-7.0
539.0,102.0,-151.0,793.0,,554.0,-300.0,-20.0,-709.0,160.0
597.0,-7.0,-185.0,865.0,,805.0,-563.0,38.0,-216.0,280.0
635.0,-96.0,-183.0,842.0,,922.0,-891.0,51.0,463.0,145.0
656.0,-156.0,-188.0,847.0,,871.0,-808.0,-73.0,617.0,15.0
679.0,-80.0,-183.0,602.0,,957.0,-618.0,118.0,-192.0,48.0
687.0,114.0,-207.0,245.0,,1126.0,-656.0,238.0,-681.0,127.0
659.0,407.0,-228.0,232.0,,1023.0,-368.0,426.0,130.0,49.0
637.0,704.0,-196.0,211.0,,876.0,-26.0,415.0,680.0,-59.0
629.0,879.0,-183.0,145.0,,948.0,73.0,288.0,423.0,-123.0
597.0,875.0,-176.0,219.0,,951.0,113.0,286.0,-216.0,32.0
528.0,705.0,-167.0,209.0,,991.0,133.0,142.0,-408.0,185.0
481.0,471.0,-221.0,61.0,,855.0,353.0,96.0,63.0,203.0
435.0,239.0,-283.0,67.0,,870.0,474.0,-59.0,464.0,73.0
400.0,-56.0,-317.0,236.0,,1075.0,428.0,42.0,280.0,22.0
326.0,-379.0,-391.0,459.0,,1119.0,266.0,96.0,-235.0,226.0
296.0,-594.0,-422.0,633.0,,1065.0,88.0,-40.0,-578.0,209.0
296.0,-614.0,-428.0,633.0,,1007.0,56.0,-12.0,-527.0,-56.0
289.0,-420.0,-434.0,663.0,,732.0,-43.0,-223.0,141.0,-207.0
287.0,-122.0,-458.0,698.0,,511.0,134.0,-251.0,357.0,-102.0
237.0,243.0,-450.0,635.0,,665.0,227.0,-334.0,-382.0,-241.0
243.0,600.0,-410.0,542.0,,868.0,-55.0,-371.0,-561.0,-463.0
233.0,920.0,-352.0,269.0,,955.0,-82.0,-303.0,3.0,-609.0
221.0,1165.0,-242.0,180.0,,767.0,-201.0,-323.0,334.0,-807.0
212.0,1230.0,-163.0,287.0,,662.0,-324.0,-22.0,168.0,-803.0
229.0,1184.0,-97.0,9.0,,781.0,-94.0,22.0,-57.0,-739.0
241.0,992.0,-81.0,-94.0,,928.0,83.0,160.0,-83.0,-695.0
241.0,711.0,-56.0,87.0,,937.0,72.0,319.0,-78.0,-823.0
253.0,505.0,-32.0,4.0,,920.0,42.0,275.0,547.0,-770.0
234.0,451.0,-16.0,-122.0,,1097.0,239.0,347.0,805.0,-557.0
259.0,479.0,-16.0,4.0,,1101.0,284.0,186.0,60.0,-579.0
242.0,460.0,-40.0,159.0,,978.0,15.0,153.0,-466.0,-660.0
232.0,418.0,-52.0,203.0,,805.0,-136.0,24.0,-333.0,-686.0
207.0,316.0,-116.0,242.0,,624.0,-211.0,-110.0,141.0,-581.0
186.0,198.0,-112.0,76.0,,688.0,-112.0,-169.0,-138.0,-535.0
207.0,132.0,-65.0,-188.0,,859.0,-98.0,-238.0,-681.0,-648.0
210.0,94.0,-47.0,-294.0,,1035.0,-321.0,-142.0,-836.0,-754.0
246.0,142.0,38.0,-117.0,,1106.0,-123.0,-277.0,-593.0,-618.0
279.0,242.0,108.0,67.0,,1205.0,25.0,-195.0,85.0,-327.0
328.0,337.0,108.0,-17.0,,1165.0,-96.0,-179.0,-80.0,-221.0
355.0,419.0,169.0,-70.0,,945.0,167.0,-208.0,-695.0,-296.0
404.0,453.0,214.0,-142.0,,778.0,607.0,-107.0,-818.0,-258.0
459.0,393.0,262.0,-183.0,,674.0,716.0,-131.0,-567.0,-44.0
503.0,232.0,332.0,19.0,,846.0,366.0,-5.0,104.0,106.0
560.0,109.0,352.0,171.0,,832.0,115.0,-62.0,218.0,117.0
566.0,29.0,393.0,287.0,,515.0,66.0,46.0,-564.0,-6.0
602.0,-32.0,375.0,512.0,,466.0,-129.0,68.0,-883.0,42.0
629.0,-55.0,362.0,596.0,,651.0,-189.0,-84.0,-255.0,237.0
639.0,-94.0,344.0,554.0,,715.0,-169.0,-55.0,350.0,249.0
622.0,-66.0,278.0,598.0,,815.0,-95.0,-120.0,168.0,118.0
576.0,90.0,240.0,599.0,,1005.0,98.0,-24.0,-452.0,-52.0
557.0,365.0,162.0,600.0,,1027.0,220.0,-16.0,-612.0,-101.0
534.0,639.0,121.0,685.0,,811.0,358.0,62.0,-128.0,-75.0
499.0,868.0,102.0,563.0,,770.0,474.0,53.0,299.0,-31.0
460.0,977.0,40.0,355.0,,981.0,528.0,-133.0,161.0,-219.0
464.0,813.0,59.0,187.0,,1160.0,508.0,-97.0,-383.0,-336.0
465.0,421.0,89.0,116.0,,1197.0,506.0,-99.0,-729.0,11.0
443.0,-167.0,95.0,148.0,,1215.0,626.0,129.0,-302.0,265.0
431.0,-688.0,136.0,24.0,,1619.0,648.0,323.0,421.0,224.0
445.0,-1046.0,158.0,-78.0,,1634.0,601.0,493.0,312.0,172.0
474.0,-1225.0,132.0,-225.0,,1185.0,568.0,582.0,-429.0,354.0
483.0,-1137.0,113.0,-488.0,,1095.0,564.0,419.0,-649.0,497.0
496.0,-884.0,130.0,-436.0,,1090.0,567.0,511.0,-171.0,471.0
522.0,-425.0,138.0,-297.0,,855.0,557.0,369.0,349.0,495.0
558.0,71.0,180.0,-85.0,,699.0,431.0,262.0,441.0,363.0
570.0,497.0,261.0,243.0,,976.0,300.0,131.0,0.0,155.0
565.0,893.0,293.0,290.0,,1069.0,384.0,-49.0,-375.0,132.0
533.0,1220.0,300.0,376.0,,936.0,273.0,127.0,-80.0,164.0
437.0,1380.0,304.0,325.0,,1080.0,160.0,51.0,494.0,-101.0
361.0,1307.0,313.0,171.0,,935.0,394.0,195.0,545.0,-509.0
313.0,1100.0,357.0,288.0,,707.0,577.0,277.0,-243.0,-432.0
236.0,783.0,372.0,330.0,,765.0,566.0,321.0,-702.0,-198.0
152.0,448.0,414.0,200.0,,730.0,624.0,607.0,-97.0,-461.0
84.0,144.0,435.0,-103.0,,767.0,713.0,546.0,416.0,-842.0
22.0,-68.0,383.0,-323.0,,989.0,678.0,567.0,145.0,-696.0
-52.0,-99.0,411.0,-428.0,,1200.0,729.0,467.0,-636.0,-490.0
-104.0,44.0,377.0,-683.0,,1193.0,599.0,352.0,-791.0,-611.0
-156.0,284.0,340.0,-747.0,,1106.0,317.0,267.0,-63.0,-560.0
-201.0,606.0,361.0,-488.0,,990.0,314.0,92.0,453.0,-399.0
-219.0,906.0,317.0,-487.0,,882.0,274.0,-22.0,512.0,-436.0
-250.0,1036.0,324.0,-508.0,,1122.0,116.0,-299.0,-122.0,-441.0
-276.0,1072.0,302.0,-233.0,,1212.0,197.0,-474.0,-637.0,-211.0
-298.0,897.0,236.0,109.0,,976.0,398.0,-572.0,-10.0,-191.0
-319.0,602.0,222.0,363.0,,874.0,219.0,-371.0,622.0,-337.0
-366.0,249.0,192.0,362.0,,904.0,1.0,24.0,605.0,-274.0
-397.0,-116.0,158.0,394.0,,929.0,75.0,478.0,-49.0,-42.0
-410.0,-383.0,162.0,344.0,,1124.0,158.0,981.0,-453.0,54.0
-412.0,-596.0,179.0,217.0,,1176.0,438.0,1136.0,397.0,-136.0
-399.0,-611.0,161.0,162.0,,940.0,633.0,1169.0,852.0,-188.0
-404.0,-544.0,159.0,72.0,,827.0,526.0,933.0,570.0,-49.0
-370.0,-346.0,130.0,13.0,,613.0,564.0,816.0,175.0,-79.0
-332.0,-17.0,104.0,-31.0,,629.0,696.0,831.0,-212.0,-199.0
-311.0,286.0,99.0,-211.0,,765.0,629.0,866.0,133.0,-168.0
-294.0,561.0,69.0,-303.0,,853.0,513.0,1201.0,775.0,-153.0
-276.0,737.0,77.0,-214.0,,824.0,561.0,1261.0,1060.0,-142.0
-227.0,772.0,30.0,-218.0,,699.0,512.0,1359.0,596.0,-33.0
-209.0,622.0,16.0,-48.0,,1009.0,476.0,1249.0,143.0,37.0
-182.0,271.0,47.0,189.0,,1087.0,616.0,1023.0,448.0,-193.0
-167.0,-256.0,59.0,272.0,,1000.0,546.0,931.0,1184.0,-321.0
-156.0,-701.0,133.0,250.0,,992.0,480.0,630.0,1070.0,88.0
-107.0,-1063.0,205.0,345.0,,992.0,581.0,604.0,56.0,152.0
-93.0,-1284.0,265.0,525.0,,1182.0,603.0,373.0,-273.0,-150.0
-94.0,-1254.0,314.0,657.0,,1169.0,684.0,312.0,136.0,-134.0
-84.0,-1150.0,328.0,823.0,,1053.0,728.0,437.0,695.0,-97.0
-36.0,-962.0,314.0,701.0,,1149.0,663.0,254.0,397.0,-212.0
-17.0,-773.0,306.0,307.0,,1101.0,603.0,328.0,-315.0,-266.0
-11.0,-538.0,309.0,-27.0,,1123.0,612.0,319.0,-689.0,-236.0
12.0,-312.0,324.0,-155.0,,1381.0,634.0,467.0,-477.0,-296.0
22.0,-185.0,295.0,-309.0,,1356.0,485.0,668.0,311.0,-195.0
16.0,-83.0,239.0,-439.0,,1234.0,516.0,744.0,349.0,83.0
-1.0,7.0,215.0,-396.0,,1161.0,649.0,918.0,-257.0,3.0
7.0,118.0,169.0,-265.0,,1082.0,509.0,982.0,-671.0,-80.0
-23.0,222.0,158.0,-203.0,,846.0,301.0,1143.0,-405.0,99.0
-22.0,330.0,177.0,-329.0,,688.0,221.0,1062.0,198.0,186.0
-36.0,402.0,202.0,-311.0,,753.0,251.0,1071.0,276.0,201.0
-54.0,538.0,220.0,-166.0,,724.0,264.0,1103.0,-211.0,194.0
-56.0,665.0,232.0,21.0,,696.0,227.0,960.0,-407.0,138.0
-71.0,698.0,268.0,62.0,,756.0,29.0,1062.0,103.0,144.0
-46.0,658.0,276.0,-224.0,,852.0,57.0,909.0,645.0,-7.0
-100.0,348.0,325.0,-403.0,,911.0,383.0,801.0,685.0,-132.0
-144.0,-46.0,354.0,-302.0,,933.0,355.0,766.0,87.0,-82.0
-188.0,-438.0,332.0,-249.0,,703.0,239.0,825.0,-408.0,-333.0
-195.0,-744.0,327.0,-423.0,,620.0,278.0,927.0,22.0,-568.0
-210.0,-852.0,298.0,-487.0,,587.0,287.0,925.0,794.0,-548.0
-299.0,-869.0,324.0,-500.0,,404.0,216.0,1040.0,651.0,-550.0
-348.0,-754.0,344.0,-503.0,,448.0,30.0,838.0,-254.0,-720.0
-367.0,-554.0,349.0,-367.0,,365.0,-49.0,877.0,-560.0,-751.0
-353.0,-344.0,377.0,-457.0,,275.0,-102.0,870.0,118.0,-700.0
-376.0,-148.0,349.0,-529.0,,196.0,-158.0,774.0,631.0,-769.0
-391.0,82.0,319.0,-339.0,,100.0,-44.0,1001.0,656.0,-644.0
-405.0,244.0,273.0,-131.0,,208.0,-134.0,970.0,230.0,-523.0
-407.0,338.0,223.0,-233.0,,399.0,-349.0,1121.0,-339.0,-455.0
-434.0,378.0,204.0,-370.0,,365.0,-325.0,1239.0,156.0,-517.0
-491.0,284.0,201.0,-251.0,,160.0,-223.0,1291.0,848.0,-483.0
-492.0,205.0,174.0,-163.0,,155.0,-174.0,1304.0,924.0,-402.0
-497.0,143.0,131.0,-3.0,,185.0,-167.0,1335.0,230.0,-574.0
-489.0,87.0,66.0,158.0,,164.0,-15.0,1526.0,-276.0,-614.0
-475.0,-17.0,-42.0,191.0,,179.0,89.0,1452.0,498.0,-623.0
-455.0,-118.0,-73.0,153.0,,88.0,-81.0,1529.0,1162.0,-688.0
-443.0,-121.0,-97.0,135.0,,78.0,-198.0,1298.0,1065.0,-729.0
-428.0,-114.0,-110.0,94.0,,397.0,-62.0,1084.0,358.0,-682.0
-401.0,-106.0,-117.0,69.0,,384.0,182.0,1021.0,-258.0,-781.0
-376.0,-52.0,-194.0,38.0,,375.0,291.0,720.0,78.0,-924.0
-340.0,-41.0,-241.0,133.0,,569.0,255.0,729.0,1002.0,-925.0
-299.0,-64.0,-302.0,61.0,,286.0,215.0,691.0,1092.0,-942.0
-285.0,-71.0,-319.0,-320.0,,446.0,214.0,835.0,228.0,-879.0
-275.0,-191.0,-324.0,-392.0,,547.0,120.0,1040.0,-234.0,-768.0
-224.0,-253.0,-291.0,-316.0,,271.0,13.0,1254.0,15.0,-709.0
-190.0,-376.0,-202.0,-338.0,,377.0,-20.0,1435.0,561.0,-724.0
-179.0,-618.0,-121.0,-650.0,,283.0,-53.0,1478.0,404.0,-549.0
-173.0,-776.0,-30.0,-662.0,,231.0,-56.0,1679.0,-543.0,-416.0
-147.0,-924.0,15.0,-534.0,,208.0,-164.0,1552.0,-1018.0,-390.0
-101.0,-975.0,125.0,-577.0,,242.0,-316.0,1487.0,-545.0,-397.0
-57.0,-991.0,189.0,-244.0,,423.0,-306.0,1293.0,52.0,-290.0
-38.0,-1040.0,261.0,82.0,,390.0,-65.0,1134.0,52.0,-113.0
-12.0,-994.0,387.0,285.0,,515.0,90.0,1308.0,-506.0,-155.0
19.0,-900.0,396.0,282.0,,488.0,-23.0,1169.0,-863.0,-233.0
16.0,-860.0,409.0,197.0,,239.0,-68.0,1067.0,-310.0,-387.0
22.0,-790.0,395.0,112.0,,309.0,-40.0,979.0,347.0,-308.0
11.0,-745.0,353.0,-122.0,,306.0,-112.0,997.0,258.0,-379.0
22.0,-718.0,355.0,-321.0,,160.0,-395.0,1062.0,-385.0,-400.0
39.0,-551.0,335.0,-346.0,,371.0,-620.0,1119.0,-665.0,-418.0
49.0,-330.0,309.0,-425.0,,510.0,-428.0,1302.0,217.0,-585.0
68.0,-57.0,287.0,-535.0,,383.0,-79.0,1358.0,1049.0,-385.0
76.0,192.0,245.0,-487.0,,233.0,71.0,1483.0,532.0,-372.0
126.0,286.0,231.0,-464.0,,-52.0,-49.0,1252.0,-393.0,-325.0
164.0,294.0,232.0,-366.0,,-80.0,-218.0,962.0,-583.0,-324.0
193.0,259.0,187.0,-95.0,,95.0,-182.0,894.0,-174.0,-230.0
208.0,118.0,176.0,114.0,,1.0,72.0,648.0,388.0,-61.0
205.0,-58.0,176.0,110.0,,-84.0,289.0,617.0,500.0,-98.0
217.0,-226.0,126.0,96.0,,-228.0,380.0,700.0,-11.0,-230.0
218.0,-431.0,106.0,164.0,,-278.0,395.0,824.0,-343.0,-382.0
214.0,-584.0,82.0,169.0,,-198.0,115.0,968.0,148.0,-348.0
179.0,-726.0,83.0,-23.0,,-301.0,-112.0,1019.0,1082.0,-474.0
159.0,-865.0,116.0,-24.0,,-123.0,-23.0,901.0,1007.0,-623.0
176.0,-956.0,124.0,174.0,,-10.0,38.0,698.0,201.0,-660.0
189.0,-960.0,152.0,173.0,,-45.0,120.0,809.0,42.0,-614.0
170.0,-862.0,156.0,107.0,,-298.0,55.0,899.0,529.0,-706.0
138.0,-750.0,145.0,-79.0,,-682.0,-60.0,1103.0,1148.0,-628.0
155.0,-580.0,157.0,-328.0,,-669.0,232.0,1287.0,1032.0,-508.0
150.0,-355.0,180.0,-371.0,,-771.0,490.0,1104.0,278.0,-550.0
140.0,-129.0,180.0,-330.0,,-772.0,381.0,923.0,-183.0,-323.0
142.0,68.0,189.0,-404.0,,-871.0,-33.0,801.0,-100.0,-43.0
199.0,255.0,190.0,-335.0,,-1146.0,-414.0,982.0,395.0,1.0
271.0,381.0,129.0,-174.0,,-1131.0,-370.0,1031.0,455.0,-100.0
299.0,406.0,90.0,-127.0,,-1033.0,-176.0,1023.0,-364.0,273.0
328.0,287.0,34.0,-78.0,,-945.0,-89.0,973.0,-819.0,436.0
329.0,-18.0,-14.0,49.0,,-818.0,-313.0,589.0,-257.0,242.0
339.0,-343.0,-58.0,275.0,,-713.0,-554.0,576.0,479.0,163.0
296.0,-592.0,-90.0,332.0,,-808.0,-408.0,504.0,318.0,128.0
222.0,-641.0,-90.0,281.0,,-993.0,-158.0,624.0,-628.0,112.0
170.0,-522.0,-145.0,169.0,,-1133.0,-89.0,814.0,-956.0,-77.0
124.0,-365.0,-176.0,5.0,,-1093.0,-324.0,859.0,-509.0,-97.0
86.0,-194.0,-176.0,-117.0,,-1168.0,-496.0,1128.0,-117.0,-329.0
31.0,-58.0,-215.0,-299.0,,-1295.0,-427.0,992.0,-64.0,-476.0
-27.0,29.0,-200.0,-487.0,,-1345.0,-373.0,958.0,-605.0,-301.0
-73.0,20.0,-154.0,-543.0,,-1384.0,-439.0,801.0,-914.0,-276.0
-96.0,-41.0,-132.0,-445.0,,-1083.0,-540.0,600.0,-119.0,-397.0
-136.0,-126.0,-78.0,-552.0,,-890.0,-287.0,630.0,487.0,-467.0
-199.0,-163.0,-58.0,-494.0,,-1099.0,2.0,460.0,198.0,-242.0
-230.0,-138.0,-59.0,-408.0,,-1303.0,56.0,502.0,-277.0,-67.0
-220.0,-142.0,-2.0,-511.0,,-1264.0,132.0,419.0,-635.0,-21.0
-201.0,-133.0,35.0,-415.0,,-1035.0,292.0,417.0,-282.0,-88.0
-170.0,-122.0,70.0,-435.0,,-1037.0,370.0,408.0,507.0,-43.0
-204.0,-152.0,127.0,-375.0,,-1317.0,-87.0,338.0,366.0,44.0
-216.0,-144.0,118.0,-228.0,,-1299.0,-508.0,465.0,-544.0,108.0
-193.0,-17.0,120.0,-183.0,,-1330.0,-442.0,458.0,-875.0,209.0
-208.0,165.0,167.0,-245.0,,-1624.0,-135.0,661.0,-394.0,114.0
-221.0,372.0,188.0,-137.0,,-1865.0,67.0,676.0,163.0,-22.0
-255.0,507.0,227.0,197.0,,-2063.0,-542.0,587.0,278.0,-8.0
-240.0,485.0,285.0,196.0,,-1888.0,-910.0,569.0,-497.0,138.0
-215.0,377.0,317.0,-46.0,,-1823.0,-342.0,484.0,-1044.0,-42.0
-213.0,272.0,303.0,-178.0,,-1991.0,-82.0,530.0,-278.0,-275.0
-226.0,189.0,294.0,-18.0,,-1857.0,-237.0,428.0,538.0,-211.0
-197.0,103.0,260.0,25.0,,-1882.0,-408.0,474.0,404.0,-11.0
-163.0,26.0,224.0,-197.0,,-1746.0,-540.0,478.0,-325.0,-52.0
-166.0,-169.0,231.0,-100.0,,-1542.0,-674.0,521.0,-512.0,-120.0
-178.0,-417.0,205.0,-96.0,,-1613.0,-668.0,567.0,70.0,93.0
-172.0,-574.0,189.0,-245.0,,-1352.0,-165.0,432.0,618.0,13.0
-131.0,-672.0,155.0,-48.0,,-1345.0,278.0,515.0,467.0,98.0
-122.0,-628.0,79.0,145.0,,-1629.0,105.0,410.0,-276.0,355.0
-121.0,-464.0,23.0,256.0,,-2021.0,-520.0,460.0,-578.0,228.0
-141.0,-211.0,-21.0,296.0,,-2503.0,-802.0,587.0,-193.0,-29.0
-96.0,189.0,-46.0,266.0,,-2437.0,-416.0,609.0,343.0,5.0
-59.0,634.0,-91.0,173.0,,-2291.0,-154.0,720.0,251.0,25.0
-76.0,977.0,-142.0,124.0,,-2352.0,-252.0,598.0,-618.0,-246.0
-74.0,1073.0,-226.0,172.0,,-2278.0,-548.0,665.0,-1053.0,-347.0
-63.0,872.0,-305.0,114.0,,-1955.0,-489.0,657.0,-421.0,-348.0
