sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10
33.0,,174.0,246.0,110.0,751.0,172.0,317.0,-469.0,0.0
-38.0,,205.0,293.0,84.0,528.0,176.0,256.0,-390.0,0.0
-106.0,,197.0,320.0,63.0,-876.0,143.0,256.0,-302.0,0.0
-136.0,,194.0,328.0,29.0,-590.0,121.0,153.0,-227.0,0.0
-180.0,,175.0,318.0,-20.0,886.0,116.0,260.0,-209.0,0.0
-212.0,,130.0,295.0,-70.0,1432.0,113.0,112.0,-265.0,0.0
-279.0,,77.0,286.0,-98.0,992.0,103.0,254.0,-383.0,0.0
-318.0,,18.0,246.0,-115.0,-285.0,99.0,273.0,-408.0,0.0
-362.0,,-42.0,193.0,-127.0,526.0,135.0,304.0,-315.0,0.0
-401.0,,-109.0,114.0,-117.0,539.0,188.0,432.0,-216.0,0.0
-412.0,,-187.0,-3.0,-78.0,1062.0,210.0,232.0,-209.0,0.0
-434.0,,-250.0,-115.0,-37.0,98.0,218.0,264.0,-294.0,0.0
-416.0,,-325.0,-212.0,-12.0,-150.0,223.0,125.0,-304.0,0.0
-446.0,,-396.0,-277.0,11.0,239.0,224.0,149.0,-263.0,0.0
-466.0,,-462.0,-285.0,44.0,398.0,224.0,118.0,-276.0,0.0
-495.0,,-525.0,-262.0,72.0,1080.0,204.0,7.0,-269.0,0.0
-495.0,,-570.0,-252.0,100.0,399.0,217.0,103.0,-203.0,0.0
-470.0,,-626.0,-219.0,132.0,1291.0,244.0,-140.0,-110.0,0.0
-463.0,,-627.0,-177.0,155.0,325.0,288.0,-144.0,22.0,0.0
-410.0,,-651.0,-128.0,150.0,97.0,364.0,-240.0,172.0,0.0
-386.0,,-649.0,-68.0,107.0,35.0,372.0,-194.0,246.0,0.0
-348.0,,-640.0,-23.0,21.0,495.0,388.0,72.0,232.0,0.0
-300.0,,-649.0,-8.0,-87.0,1302.0,422.0,151.0,197.0,0.0
-241.0,,-628.0,-17.0,-171.0,502.0,421.0,423.0,229.0,0.0
-186.0,,-629.0,-38.0,-185.0,490.0,442.0,415.0,283.0,0.0
-144.0,,-607.0,-79.0,-127.0,-263.0,422.0,515.0,301.0,0.0
-111.0,,-578.0,-134.0,-22.0,1106.0,369.0,458.0,379.0,0.0
-57.0,,-522.0,-173.0,89.0,696.0,344.0,258.0,502.0,0.0
8.0,,-482.0,-179.0,153.0,340.0,338.0,232.0,546.0,0.0
33.0,,-444.0,-163.0,143.0,47.0,354.0,-68.0,500.0,0.0
70.0,,-385.0,-124.0,88.0,-625.0,372.0,-114.0,481.0,0.0
133.0,,-352.0,-68.0,36.0,398.0,390.0,-264.0,544.0,0.0
192.0,,-335.0,-2.0,17.0,250.0,402.0,-345.0,608.0,0.0
217.0,,-308.0,34.0,24.0,903.0,444.0,-312.0,595.0,0.0
264.0,,-292.0,55.0,29.0,-239.0,511.0,-360.0,510.0,0.0
317.0,,-308.0,79.0,15.0,-238.0,515.0,-90.0,427.0,0.0
349.0,,-284.0,93.0,-16.0,126.0,450.0,-20.0,373.0,0.0
359.0,,-282.0,88.0,-47.0,639.0,417.0,236.0,375.0,0.0
407.0,,-290.0,41.0,-62.0,808.0,453.0,402.0,369.0,0.0
471.0,,-246.0,-14.0,-55.0,-458.0,481.0,419.0,299.0,0.0
479.0,,-249.0,-31.0,-50.0,-61.0,493.0,506.0,218.0,0.0
514.0,,-242.0,15.0,-62.0,252.0,469.0,245.0,138.0,0.0
591.0,,-240.0,89.0,-82.0,1275.0,425.0,223.0,86.0,0.0
695.0,,-252.0,145.0,-107.0,99.0,418.0,44.0,42.0,0.0
746.0,,-238.0,155.0,-139.0,-127.0,401.0,-36.0,-2.0,0.0
788.0,,-241.0,108.0,-176.0,183.0,371.0,-46.0,-40.0,0.0
831.0,,-209.0,26.0,-201.0,543.0,341.0,-288.0,-70.0,0.0
865.0,,-207.0,-27.0,-211.0,988.0,330.0,-236.0,-53.0,0.0
882.0,,-188.0,-15.0,-196.0,-690.0,357.0,-291.0,-10.0,0.0
873.0,,-163.0,18.0,-147.0,-11.0,358.0,-66.0,-12.0,0.0
905.0,,-160.0,83.0,-90.0,527.0,332.0,33.0,-58.0,0.0
889.0,,-121.0,173.0,-47.0,1082.0,318.0,92.0,-108.0,0.0
862.0,,-73.0,265.0,-15.0,156.0,303.0,299.0,-137.0,0.0
806.0,,-17.0,342.0,3.0,-429.0,276.0,195.0,-115.0,0.0
748.0,,12.0,370.0,0.0,-62.0,260.0,343.0,-34.0,0.0
679.0,,79.0,328.0,-15.0,258.0,237.0,168.0,68.0,0.0
574.0,,126.0,206.0,-28.0,525.0,197.0,68.0,38.0,0.0
525.0,,181.0,66.0,-27.0,-1085.0,219.0,66.0,-100.0,0.0
488.0,,257.0,-19.0,-18.0,-521.0,267.0,-103.0,-157.0,0.0
443.0,,277.0,-23.0,-15.0,-228.0,327.0,-46.0,-89.0,0.0
402.0,,312.0,34.0,-25.0,592.0,387.0,-266.0,55.0,0.0
380.0,,339.0,113.0,-45.0,6.0,358.0,-330.0,125.0,0.0
321.0,,344.0,190.0,-62.0,-801.0,331.0,-471.0,61.0,0.0
258.0,,356.0,244.0,-64.0,-108.0,325.0,-517.0,7.0,0.0
213.0,,382.0,238.0,-45.0,169.0,276.0,-371.0,49.0,0.0
134.0,,374.0,183.0,-8.0,944.0,196.0,-332.0,163.0,0.0
40.0,,366.0,83.0,33.0,-140.0,160.0,-20.0,281.0,0.0
-24.0,,381.0,-12.0,63.0,-296.0,212.0,16.0,275.0,0.0
-59.0,,379.0,-78.0,71.0,-311.0,232.0,149.0,180.0,0.0
-139.0,,380.0,-145.0,62.0,718.0,215.0,160.0,97.0,0.0
-209.0,,405.0,-173.0,43.0,409.0,218.0,-64.0,-33.0,0.0
-267.0,,433.0,-175.0,34.0,-550.0,192.0,-75.0,-123.0,0.0
-305.0,,451.0,-146.0,57.0,-219.0,136.0,-338.0,-73.0,0.0
-333.0,,504.0,-73.0,118.0,196.0,105.0,-380.0,54.0,0.0
-383.0,,535.0,19.0,197.0,1090.0,96.0,-487.0,157.0,0.0
-379.0,,570.0,105.0,262.0,-298.0,73.0,-513.0,92.0,0.0
-385.0,,607.0,114.0,303.0,-298.0,39.0,-363.0,-127.0,0.0
-383.0,,603.0,62.0,323.0,37.0,14.0,-356.0,-319.0,0.0
-377.0,,615.0,-23.0,319.0,1035.0,5.0,-73.0,-345.0,0.0
-377.0,,599.0,-136.0,282.0,383.0,-21.0,-49.0,-250.0,0.0
-349.0,,569.0,-224.0,206.0,-758.0,-52.0,151.0,-227.0,0.0
-356.0,,524.0,-255.0,104.0,-233.0,-66.0,362.0,-285.0,0.0
-362.0,,458.0,-215.0,1.0,-128.0,-68.0,376.0,-297.0,0.0
-357.0,,389.0,-100.0,-91.0,959.0,-65.0,533.0,-280.0,0.0
-360.0,,295.0,49.0,-161.0,-143.0,-72.0,334.0,-255.0,0.0
-382.0,,214.0,205.0,-206.0,-129.0,-87.0,282.0,-224.0,0.0
-408.0,,154.0,343.0,-206.0,-51.0,-75.0,99.0,-171.0,0.0
-408.0,,76.0,440.0,-154.0,774.0,-49.0,-44.0,-152.0,0.0
-413.0,,4.0,472.0,-79.0,668.0,-46.0,-107.0,-208.0,0.0
-408.0,,-70.0,428.0,7.0,-765.0,-43.0,-332.0,-159.0,0.0
-393.0,,-140.0,352.0,81.0,110.0,-8.0,-267.0,9.0,0.0
-359.0,,-203.0,257.0,121.0,565.0,37.0,-463.0,173.0,0.0
-325.0,,-279.0,145.0,138.0,1312.0,29.0,-447.0,261.0,0.0
-306.0,,-306.0,2.0,162.0,-344.0,0.0,-410.0,239.0,0.0
-253.0,,-336.0,-133.0,210.0,-276.0,5.0,-415.0,133.0,0.0
-203.0,,-361.0,-230.0,270.0,464.0,28.0,-164.0,62.0,0.0
-175.0,,-361.0,-287.0,309.0,933.0,52.0,-136.0,85.0,0.0
-155.0,,-364.0,-266.0,317.0,623.0,66.0,121.0,80.0,0.0
-123.0,,-372.0,-203.0,305.0,-945.0,37.0,88.0,52.0,0.0
-74.0,,-364.0,-103.0,288.0,636.0,-23.0,59.0,19.0,0.0
-35.0,,-368.0,10.0,264.0,787.0,-37.0,81.0,-53.0,0.0
-2.0,,-374.0,86.0,212.0,1355.0,5.0,-107.0,-63.0,0.0
40.0,,-372.0,98.0,130.0,149.0,40.0,-44.0,-35.0,0.0
80.0,,-380.0,33.0,49.0,-24.0,57.0,-291.0,-53.0,0.0
103.0,,-393.0,-44.0,-4.0,605.0,81.0,-325.0,-32.0,0.0
133.0,,-412.0,-69.0,-21.0,409.0,116.0,-354.0,-15.0,0.0
180.0,,-424.0,6.0,-10.0,1276.0,135.0,-445.0,-27.0,0.0
231.0,,-443.0,162.0,14.0,-589.0,131.0,-304.0,24.0,0.0
262.0,,-446.0,352.0,23.0,135.0,139.0,-354.0,83.0,0.0
280.0,,-472.0,494.0,3.0,95.0,115.0,-160.0,92.0,0.0
305.0,,-448.0,562.0,-39.0,805.0,73.0,-105.0,-24.0,0.0
315.0,,-467.0,578.0,-90.0,468.0,65.0,44.0,-122.0,0.0
316.0,,-440.0,532.0,-140.0,-215.0,42.0,160.0,-61.0,0.0
325.0,,-398.0,428.0,-175.0,888.0,21.0,49.0,-35.0,0.0
365.0,,-407.0,277.0,-182.0,-185.0,12.0,125.0,-122.0,0.0
385.0,,-349.0,129.0,-155.0,769.0,29.0,-48.0,-199.0,0.0
391.0,,-366.0,8.0,-100.0,-238.0,27.0,9.0,-188.0,0.0
417.0,,-312.0,-56.0,-25.0,711.0,-4.0,-44.0,-140.0,0.0
413.0,,-302.0,-51.0,47.0,589.0,-9.0,-162.0,-90.0,0.0
387.0,,-274.0,-19.0,85.0,283.0,6.0,-134.0,-64.0,0.0
351.0,,-245.0,40.0,57.0,750.0,48.0,-354.0,-73.0,0.0
349.0,,-245.0,120.0,-30.0,-486.0,24.0,-323.0,-71.0,0.0
363.0,,-200.0,192.0,-131.0,936.0,-32.0,-441.0,-29.0,0.0
352.0,,-186.0,261.0,-211.0,24.0,-59.0,-412.0,-17.0,0.0
327.0,,-131.0,339.0,-258.0,642.0,-88.0,-314.0,-32.0,0.0
283.0,,-113.0,419.0,-287.0,-329.0,-82.0,-301.0,11.0,0.0
249.0,,-57.0,464.0,-320.0,-70.0,-68.0,-25.0,85.0,0.0
219.0,,-41.0,457.0,-369.0,859.0,-46.0,0.0,162.0,0.0
208.0,,-15.0,409.0,-427.0,356.0,-66.0,232.0,184.0,0.0
205.0,,16.0,349.0,-459.0,1391.0,-141.0,210.0,157.0,0.0
206.0,,54.0,289.0,-449.0,-252.0,-200.0,-3.0,173.0,0.0
208.0,,100.0,233.0,-403.0,450.0,-249.0,-158.0,254.0,0.0
152.0,,116.0,175.0,-320.0,57.0,-243.0,-563.0,343.0,0.0
104.0,,157.0,58.0,-205.0,933.0,-193.0,-558.0,365.0,0.0
69.0,,171.0,-69.0,-87.0,861.0,-144.0,-587.0,310.0,0.0
28.0,,214.0,-179.0,1.0,-166.0,-72.0,-406.0,213.0,0.0
-46.0,,232.0,-267.0,40.0,482.0,17.0,-238.0,159.0,0.0
-120.0,,248.0,-300.0,37.0,-107.0,85.0,-208.0,168.0,0.0
-140.0,,267.0,-325.0,18.0,1493.0,88.0,59.0,207.0,0.0
-192.0,,265.0,-361.0,-3.0,18.0,30.0,-12.0,190.0,0.0
-238.0,,278.0,-399.0,-43.0,-11.0,-31.0,116.0,81.0,0.0
-241.0,,281.0,-432.0,-97.0,-93.0,-94.0,44.0,-15.0,0.0
-202.0,,271.0,-434.0,-127.0,-199.0,-138.0,-73.0,-65.0,0.0
-164.0,,248.0,-411.0,-128.0,432.0,-155.0,-97.0,-105.0,0.0
-147.0,,203.0,-394.0,-114.0,-396.0,-151.0,-450.0,-109.0,0.0
-106.0,,166.0,-376.0,-95.0,642.0,-102.0,-572.0,-73.0,0.0
-52.0,,128.0,-352.0,-78.0,-392.0,-35.0,-822.0,-61.0,0.0
3.0,,73.0,-303.0,-61.0,380.0,-12.0,-726.0,-60.0,0.0
31.0,,34.0,-220.0,-38.0,-365.0,-57.0,-558.0,13.0,0.0
54.0,,-4.0,-125.0,-9.0,-258.0,-72.0,-471.0,151.0,0.0
90.0,,-22.0,-57.0,22.0,651.0,-48.0,-218.0,234.0,0.0
108.0,,-36.0,-75.0,79.0,-127.0,-38.0,-328.0,206.0,0.0
103.0,,-43.0,-158.0,163.0,500.0,-32.0,-208.0,164.0,0.0
110.0,,-44.0,-269.0,245.0,-839.0,4.0,-303.0,180.0,0.0
129.0,,-39.0,-365.0,277.0,248.0,44.0,-386.0,242.0,0.0
91.0,,-48.0,-388.0,227.0,194.0,36.0,-330.0,345.0,0.0
44.0,,-59.0,-345.0,100.0,467.0,2.0,-436.0,413.0,0.0
40.0,,-70.0,-287.0,-64.0,-319.0,-60.0,-243.0,351.0,0.0
63.0,,-99.0,-214.0,-217.0,-1583.0,-112.0,-262.0,239.0,0.0
66.0,,-105.0,-128.0,-334.0,89.0,-158.0,-125.0,134.0,0.0
45.0,,-147.0,-77.0,-413.0,121.0,-186.0,-72.0,36.0,0.0
80.0,,-190.0,-76.0,-438.0,654.0,-182.0,-118.0,30.0,0.0
148.0,,-210.0,-116.0,-407.0,-980.0,-200.0,-40.0,96.0,0.0
178.0,,-259.0,-190.0,-335.0,-278.0,-212.0,-290.0,140.0,0.0
172.0,,-259.0,-250.0,-239.0,-17.0,-200.0,-271.0,134.0,0.0
198.0,,-279.0,-246.0,-143.0,121.0,-160.0,-260.0,83.0,0.0
247.0,,-329.0,-173.0,-65.0,666.0,-163.0,-92.0,-25.0,0.0
233.0,,-332.0,-48.0,12.0,-1271.0,-222.0,166.0,-128.0,0.0
179.0,,-344.0,91.0,121.0,-123.0,-247.0,221.0,-106.0,0.0
159.0,,-337.0,221.0,255.0,-456.0,-264.0,443.0,-2.0,0.0
176.0,,-335.0,288.0,360.0,382.0,-257.0,365.0,86.0,0.0
145.0,,-333.0,260.0,415.0,-281.0,-226.0,371.0,99.0,0.0
64.0,,-332.0,169.0,443.0,-489.0,-202.0,221.0,31.0,0.0
0.0,,-335.0,37.0,470.0,285.0,-160.0,-40.0,-46.0,0.0
-26.0,,-329.0,-83.0,480.0,-479.0,-142.0,-103.0,-81.0,0.0
-95.0,,-345.0,-109.0,441.0,332.0,-144.0,-297.0,-36.0,0.0
-218.0,,-355.0,-43.0,360.0,-902.0,-129.0,-120.0,10.0,0.0
-275.0,,-369.0,85.0,275.0,146.0,-112.0,-114.0,-70.0,0.0
-285.0,,-388.0,197.0,202.0,34.0,-118.0,-57.0,-210.0,0.0
-334.0,,-394.0,229.0,128.0,291.0,-138.0,107.0,-282.0,0.0
-411.0,,-367.0,218.0,69.0,-254.0,-123.0,92.0,-352.0,0.0
-411.0,,-337.0,197.0,34.0,-876.0,-78.0,267.0,-503.0,0.0
-361.0,,-295.0,200.0,17.0,792.0,-67.0,107.0,-652.0,0.0
-372.0,,-249.0,200.0,47.0,-54.0,-105.0,55.0,-707.0,0.0
-401.0,,-205.0,187.0,151.0,285.0,-167.0,-75.0,-657.0,0.0
-356.0,,-150.0,165.0,309.0,-1275.0,-222.0,-227.0,-645.0,0.0
-280.0,,-98.0,150.0,454.0,-282.0,-232.0,-158.0,-732.0,0.0
-240.0,,-56.0,158.0,543.0,250.0,-235.0,-286.0,-794.0,0.0
-195.0,,-38.0,146.0,551.0,146.0,-247.0,-212.0,-758.0,0.0
-114.0,,-16.0,137.0,479.0,693.0,-233.0,-400.0,-646.0,0.0
-7.0,,-39.0,93.0,363.0,-1031.0,-244.0,-524.0,-551.0,0.0
35.0,,-61.0,17.0,240.0,-123.0,-263.0,-537.0,-498.0,0.0
40.0,,-74.0,-79.0,132.0,-443.0,-241.0,-617.0,-438.0,0.0
82.0,,-135.0,-210.0,50.0,435.0,-228.0,-445.0,-391.0,0.0
119.0,,-173.0,-309.0,-24.0,-184.0,-228.0,-452.0,-371.0,0.0
142.0,,-205.0,-380.0,-105.0,-491.0,-193.0,-218.0,-370.0,0.0
134.0,,-265.0,-384.0,-196.0,-192.0,-180.0,-60.0,-361.0,0.0
126.0,,-286.0,-305.0,-301.0,-214.0,-222.0,120.0,-333.0,0.0
167.0,,-308.0,-173.0,-406.0,582.0,-239.0,375.0,-319.0,0.0
196.0,,-341.0,-24.0,-482.0,-767.0,-257.0,332.0,-337.0,0.0
183.0,,-347.0,87.0,-484.0,384.0,-269.0,434.0,-403.0,0.0
169.0,,-358.0,135.0,-402.0,-529.0,-261.0,142.0,-390.0,0.0
191.0,,-349.0,133.0,-260.0,-427.0,-286.0,-107.0,-257.0,0.0
221.0,,-324.0,116.0,-92.0,-219.0,-261.0,-273.0,-139.0,0.0
187.0,,-295.0,97.0,54.0,-266.0,-241.0,-524.0,-28.0,0.0
140.0,,-283.0,79.0,141.0,751.0,-268.0,-456.0,40.0,0.0
142.0,,-233.0,10.0,161.0,-466.0,-277.0,-465.0,-19.0,0.0
127.0,,-183.0,-100.0,147.0,-133.0,-299.0,-227.0,-123.0,0.0
63.0,,-150.0,-224.0,132.0,-561.0,-315.0,-84.0,-154.0,0.0
32.0,,-85.0,-360.0,114.0,161.0,-330.0,107.0,-91.0,0.0
40.0,,-62.0,-453.0,85.0,59.0,-324.0,338.0,43.0,0.0
21.0,,-43.0,-491.0,57.0,189.0,-283.0,256.0,226.0,0.0
-9.0,,-24.0,-464.0,22.0,-409.0,-250.0,362.0,323.0,0.0
-21.0,,-21.0,-395.0,-29.0,-1078.0,-264.0,155.0,281.0,0.0
17.0,,-28.0,-335.0,-118.0,297.0,-282.0,114.0,221.0,0.0
23.0,,-23.0,-309.0,-222.0,171.0,-248.0,114.0,218.0,0.0
-34.0,,-38.0,-313.0,-292.0,563.0,-204.0,-31.0,260.0,0.0
-92.0,,-53.0,-309.0,-319.0,-1253.0,-174.0,64.0,337.0,0.0
-110.0,,-35.0,-335.0,-291.0,-507.0,-193.0,-55.0,373.0,0.0
-119.0,,-19.0,-378.0,-226.0,-65.0,-213.0,68.0,314.0,0.0
-166.0,,22.0,-404.0,-174.0,-43.0,-250.0,75.0,221.0,0.0
-167.0,,53.0,-425.0,-163.0,352.0,-296.0,142.0,175.0,0.0
-144.0,,85.0,-394.0,-171.0,-1086.0,-284.0,288.0,156.0,0.0
-150.0,,101.0,-335.0,-183.0,91.0,-278.0,192.0,127.0,0.0
-200.0,,119.0,-250.0,-198.0,-445.0,-280.0,306.0,83.0,0.0
-228.0,,126.0,-152.0,-198.0,312.0,-314.0,92.0,14.0,0.0
-246.0,,112.0,-110.0,-197.0,-371.0,-372.0,14.0,-64.0,0.0
-277.0,,112.0,-92.0,-194.0,-657.0,-396.0,-81.0,-146.0,0.0
-261.0,,67.0,-69.0,-182.0,-562.0,-389.0,-168.0,-204.0,0.0
-231.0,,46.0,-38.0,-160.0,-594.0,-351.0,5.0,-217.0,0.0
-154.0,,24.0,38.0,-92.0,819.0,-274.0,-90.0,-154.0,0.0
-123.0,,-11.0,147.0,-10.0,-503.0,-185.0,31.0,-109.0,0.0
-102.0,,-32.0,208.0,20.0,870.0,-156.0,-66.0,-212.0,0.0
-65.0,,-57.0,226.0,10.0,-772.0,-145.0,-144.0,-382.0,0.0
-43.0,,-93.0,201.0,20.0,-617.0,-97.0,-181.0,-513.0,0.0
-23.0,,-120.0,134.0,77.0,91.0,-81.0,-413.0,-528.0,0.0
-31.0,,-139.0,69.0,156.0,-389.0,-96.0,-391.0,-424.0,0.0
-15.0,,-164.0,-26.0,217.0,751.0,-126.0,-550.0,-326.0,0.0
-2.0,,-178.0,-130.0,236.0,-909.0,-185.0,-469.0,-289.0,0.0
17.0,,-190.0,-224.0,213.0,500.0,-249.0,-473.0,-252.0,0.0
22.0,,-192.0,-302.0,142.0,-348.0,-282.0,-454.0,-200.0,0.0
65.0,,-217.0,-295.0,49.0,300.0,-282.0,-214.0,-147.0,0.0
99.0,,-228.0,-250.0,-26.0,22.0,-272.0,-219.0,-44.0,0.0
128.0,,-244.0,-221.0,-46.0,-270.0,-258.0,-9.0,100.0,0.0
171.0,,-281.0,-219.0,-7.0,1030.0,-246.0,-101.0,211.0,0.0
168.0,,-296.0,-254.0,43.0,-519.0,-253.0,-83.0,228.0,0.0
198.0,,-331.0,-283.0,90.0,296.0,-285.0,3.0,181.0,0.0
213.0,,-351.0,-281.0,127.0,-1051.0,-293.0,-129.0,168.0,0.0
245.0,,-368.0,-229.0,136.0,406.0,-302.0,-57.0,208.0,0.0
248.0,,-366.0,-163.0,138.0,128.0,-294.0,-223.0,219.0,0.0
259.0,,-346.0,-128.0,189.0,229.0,-218.0,-99.0,160.0,0.0
266.0,,-327.0,-153.0,273.0,459.0,-180.0,40.0,77.0,0.0
205.0,,-275.0,-242.0,334.0,-1308.0,-191.0,168.0,47.0,0.0
191.0,,-221.0,-364.0,358.0,531.0,-201.0,347.0,69.0,0.0
157.0,,-150.0,-456.0,333.0,-446.0,-202.0,212.0,60.0,0.0
113.0,,-59.0,-472.0,237.0,1052.0,-197.0,288.0,8.0,0.0
60.0,,4.0,-422.0,68.0,-68.0,-228.0,151.0,-54.0,0.0
50.0,,94.0,-318.0,-105.0,146.0,-250.0,151.0,-99.0,0.0
57.0,,174.0,-207.0,-214.0,513.0,-247.0,160.0,-112.0,0.0
32.0,,241.0,-83.0,-247.0,-541.0,-278.0,27.0,-129.0,0.0
19.0,,314.0,24.0,-235.0,1041.0,-350.0,164.0,-105.0,0.0
0.0,,374.0,90.0,-208.0,-879.0,-436.0,18.0,-10.0,0.0
4.0,,429.0,128.0,-168.0,709.0,-478.0,51.0,61.0,0.0
-25.0,,467.0,101.0,-137.0,-164.0,-479.0,-75.0,48.0,0.0
-36.0,,511.0,44.0,-141.0,781.0,-479.0,-262.0,-46.0,0.0
-47.0,,523.0,-26.0,-165.0,736.0,-491.0,-225.0,-102.0,0.0
-37.0,,545.0,-103.0,-182.0,-459.0,-481.0,-284.0,-80.0,0.0
-9.0,,541.0,-179.0,-174.0,811.0,-430.0,-42.0,-87.0,0.0
-33.0,,509.0,-276.0,-125.0,-894.0,-402.0,16.0,-116.0,0.0
-39.0,,486.0,-387.0,-27.0,1485.0,-383.0,214.0,-130.0,0.0
-71.0,,427.0,-508.0,78.0,-192.0,-389.0,325.0,-85.0,0.0
-98.0,,389.0,-646.0,144.0,293.0,-400.0,284.0,11.0,0.0
-147.0,,302.0,-777.0,173.0,-83.0,-408.0,415.0,37.0,0.0
-177.0,,230.0,-885.0,191.0,-450.0,-450.0,158.0,-87.0,0.0
-215.0,,185.0,-913.0,194.0,1325.0,-458.0,123.0,-287.0,0.0
-280.0,,95.0,-825.0,164.0,-850.0,-445.0,-55.0,-424.0,0.0
-304.0,,43.0,-664.0,129.0,1079.0,-452.0,-266.0,-426.0,0.0
-343.0,,0.0,-466.0,109.0,-776.0,-448.0,-295.0,-334.0,0.0
-363.0,,-73.0,-283.0,106.0,517.0,-388.0,-467.0,-256.0,0.0
-412.0,,-125.0,-119.0,110.0,-104.0,-297.0,-310.0,-173.0,0.0
-454.0,,-156.0,20.0,108.0,-855.0,-247.0,-288.0,-56.0,0.0
-477.0,,-198.0,101.0,96.0,1060.0,-251.0,-79.0,7.0,0.0
-482.0,,-221.0,99.0,61.0,-388.0,-296.0,79.0,-17.0,0.0
-465.0,,-228.0,13.0,23.0,1312.0,-314.0,107.0,-77.0,0.0
-479.0,,-229.0,-124.0,14.0,-633.0,-303.0,330.0,-160.0,0.0
-482.0,,-217.0,-271.0,14.0,267.0,-277.0,277.0,-245.0,0.0
-478.0,,-218.0,-342.0,11.0,-352.0,-233.0,423.0,-234.0,0.0
-435.0,,-216.0,-321.0,0.0,367.0,-213.0,338.0,-148.0,0.0
-428.0,,-193.0,-219.0,-24.0,726.0,-207.0,229.0,-61.0,0.0
-446.0,,-190.0,-71.0,-49.0,-1352.0,-239.0,197.0,-1.0,0.0
-445.0,,-189.0,51.0,-82.0,248.0,-213.0,-68.0,14.0,0.0
-436.0,,-163.0,148.0,-125.0,-974.0,-147.0,-62.0,-7.0,0.0
-407.0,,-159.0,163.0,-143.0,1310.0,-127.0,-258.0,-21.0,0.0
-412.0,,-173.0,118.0,-126.0,214.0,-74.0,-201.0,8.0,0.0
-437.0,,-174.0,76.0,-102.0,73.0,-63.0,-118.0,80.0,0.0
-444.0,,-185.0,39.0,-98.0,-396.0,-77.0,-138.0,211.0,0.0
-435.0,,-215.0,10.0,-107.0,-941.0,-81.0,29.0,326.0,0.0
-450.0,,-242.0,-49.0,-101.0,1156.0,-102.0,-36.0,350.0,0.0
-475.0,,-284.0,-111.0,-76.0,-690.0,-95.0,205.0,359.0,0.0
-484.0,,-304.0,-151.0,-42.0,611.0,-64.0,306.0,383.0,0.0
-464.0,,-340.0,-171.0,-14.0,-888.0,-31.0,452.0,390.0,0.0
-463.0,,-373.0,-158.0,-33.0,-478.0,-10.0,606.0,322.0,0.0
-490.0,,-381.0,-161.0,-89.0,240.0,3.0,502.0,175.0,0.0
-454.0,,-394.0,-202.0,-148.0,-229.0,14.0,631.0,89.0,0.0
-389.0,,-379.0,-273.0,-184.0,-204.0,-1.0,456.0,123.0,0.0
-352.0,,-403.0,-360.0,-186.0,-1465.0,-20.0,465.0,157.0,0.0
-331.0,,-405.0,-416.0,-174.0,440.0,-3.0,369.0,92.0,0.0
-257.0,,-376.0,-404.0,-156.0,136.0,2.0,232.0,-38.0,0.0
-152.0,,-362.0,-335.0,-121.0,705.0,-17.0,380.0,-118.0,0.0
-67.0,,-319.0,-273.0,-52.0,282.0,-32.0,290.0,-68.0,0.0
-20.0,,-266.0,-260.0,25.0,-501.0,-8.0,508.0,46.0,0.0
37.0,,-244.0,-295.0,81.0,266.0,-2.0,500.0,76.0,0.0
99.0,,-211.0,-376.0,108.0,6.0,-28.0,456.0,-7.0,0.0
100.0,,-176.0,-440.0,120.0,475.0,0.0,399.0,-74.0,0.0
106.0,,-163.0,-447.0,150.0,23.0,43.0,173.0,-65.0,0.0
130.0,,-123.0,-385.0,201.0,-346.0,43.0,218.0,33.0,0.0
181.0,,-102.0,-285.0,252.0,169.0,-20.0,22.0,176.0,0.0
175.0,,-57.0,-214.0,275.0,646.0,-55.0,55.0,221.0,0.0
140.0,,-36.0,-185.0,246.0,-92.0,-4.0,-38.0,179.0,0.0
139.0,,-3.0,-207.0,188.0,-832.0,71.0,-158.0,145.0,0.0
130.0,,36.0,-214.0,121.0,-365.0,105.0,-60.0,112.0,0.0
133.0,,41.0,-207.0,44.0,711.0,80.0,-225.0,48.0,0.0
143.0,,88.0,-195.0,-33.0,137.0,50.0,-153.0,-46.0,0.0
206.0,,95.0,-164.0,-94.0,-619.0,10.0,-286.0,-187.0,0.0
233.0,,119.0,-178.0,-130.0,-432.0,-20.0,-345.0,-282.0,0.0
188.0,,134.0,-206.0,-135.0,658.0,-8.0,-360.0,-266.0,0.0
122.0,,124.0,-245.0,-109.0,1727.0,29.0,-441.0,-229.0,0.0
80.0,,131.0,-275.0,-59.0,-219.0,62.0,-280.0,-164.0,0.0
75.0,,134.0,-248.0,-6.0,-552.0,88.0,-319.0,-94.0,0.0
38.0,,129.0,-184.0,18.0,-302.0,119.0,-151.0,-52.0,0.0
-4.0,,110.0,-104.0,9.0,1093.0,135.0,-175.0,-17.0,0.0
-18.0,,121.0,-32.0,-15.0,1627.0,140.0,-155.0,6.0,0.0
-18.0,,104.0,10.0,-56.0,-1129.0,128.0,-27.0,1.0,0.0
-30.0,,86.0,8.0,-114.0,-1099.0,91.0,-188.0,-17.0,0.0
-22.0,,67.0,-21.0,-170.0,-279.0,34.0,-97.0,-26.0,0.0
